timestamp,P2
19:50.4,6.87
24:48.8,6.87
29:47.9,6
34:47.9,4.97
39:47.2,5.1
44:52.8,5
50:17.4,5.53
55:35.5,4.6
00:51.4,4.9
05:51.1,4.9
11:06.4,5.4
16:25.1,4.9
21:43.4,5.57
26:42.5,5.3
31:47.1,5.27
36:48.7,4.5
41:47.8,4.47
46:47.1,4.83
51:46.2,5.2
56:45.3,5.27
01:44.0,4.87
06:43.3,5.1
11:42.4,4.93
16:40.6,4.8
21:39.7,5.37
26:39.8,4.73
31:39.9,5.1
36:39.1,4.77
41:38.3,4.53
46:38.1,4.2
51:37.2,5.07
56:37.1,4.57
01:37.2,5.33
06:37.3,7.13
11:37.2,6.07
16:35.6,6.67
21:34.9,6.87
26:33.3,4.5
31:32.3,10.2
36:32.4,8.03
41:32.2,5.27
46:32.6,4.6
51:31.6,4.9
56:30.7,4.5
01:29.8,4.6
06:29.1,4.73
11:28.4,3.9
16:28.3,5.07
21:28.2,4.83
26:26.5,4.67
31:25.6,4.27
36:24.8,4.9
41:25.1,4.4
46:24.5,4.6
51:24.5,4.47
56:23.7,5.43
01:22.9,4.97
06:22.9,6.17
11:22.1,6.77
16:21.4,4.93
21:22.5,5.03
26:22.4,5.73
31:21.1,6.1
36:20.6,4.93
41:21.4,6.87
46:21.3,6.57
51:22.0,4.93
56:27.7,5.33
01:27.8,5.5
06:27.6,5
11:27.5,6.4
16:27.4,4.83
21:26.5,3.63
26:25.8,4.37
31:24.8,4.37
36:24.8,4.73
41:24.2,4.03
46:24.2,3.87
51:23.4,3.73
56:22.5,3.53
01:23.3,3.83
06:23.8,5.2
11:22.9,4.1
16:21.8,4.07
21:21.6,4.33
26:23.6,5.63
31:23.3,5.47
36:23.1,7.93
41:24.6,7.3
46:23.7,8.67
51:32.6,9.43
56:39.7,11.1
01:39.5,11.47
06:38.7,7.03
11:38.3,5.6
16:38.5,6.1
21:37.8,5.7
26:39.6,6.43
31:39.4,6.97
36:38.8,6.62
41:38.1,5.97
46:38.2,4.85
51:38.0,5.85
56:37.9,7.15
01:40.6,8.93
06:40.9,9.93
11:40.2,6.2
16:39.8,4.55
21:39.2,3.7
26:39.6,2.95
31:39.4,3.75
36:40.8,4.25
41:40.1,5.45
46:40.1,3.78
51:38.5,5.05
56:39.3,5.47
01:38.8,6.5
06:38.7,8.8
11:37.9,8.05
16:38.9,9.02
21:39.5,9.98
26:39.2,12.1
31:41.9,10.95
36:41.1,9.77
41:41.1,8.88
46:41.2,10.27
51:40.5,10.85
56:40.5,9.05
01:40.5,8.02
06:39.9,6.6
11:40.0,6.32
16:38.5,6.4
21:38.7,6.68
26:37.9,4.55
31:37.4,6.43
36:36.7,7.07
41:38.2,13.4
46:39.2,7.22
51:40.0,6.3
56:40.3,6.35
01:39.7,5.4
06:56.8,6.1
11:56.3,4.6
16:57.4,5.65
21:58.3,5.9
26:57.4,5.37
31:57.0,6.12
36:56.0,5.07
41:56.0,6.15
46:55.6,6.8
51:55.9,6.65
56:55.7,6.03
01:54.0,5.85
06:54.9,5.3
11:54.5,6.93
16:54.2,6.18
21:53.3,11.15
26:53.2,6.45
31:55.3,4.85
36:55.6,4.75
41:54.8,5.05
46:54.6,5.8
51:54.3,6.78
56:54.6,5.28
01:53.6,7.97
06:53.5,3.78
11:54.0,4.28
16:55.2,4.6
21:53.6,5.2
26:57.2,7.12
31:57.1,4.47
36:57.2,3.62
41:56.6,2.92
46:56.8,4.1
51:57.8,3.95
56:57.7,4
01:56.8,3.75
06:56.3,3.65
11:57.2,3.12
16:57.1,4.07
21:57.0,4.43
26:56.4,4.53
31:57.0,5.9
36:56.3,3.67
41:57.1,4.3
46:58.6,2.65
51:58.7,3.9
56:58.8,2.5
01:58.1,2.37
06:58.3,3.97
11:59.0,3.55
16:58.5,4.53
21:57.7,5.2
26:56.9,6.85
31:55.3,7.7
36:54.8,7.9
41:54.1,7.62
46:53.5,8.13
51:52.8,8.93
56:52.4,11.3
01:54.4,11.12
06:54.7,4.85
11:54.6,8.98
16:53.8,7.3
21:56.1,5.95
26:59.8,7.07
32:00.1,6.32
37:01.5,7.65
42:00.8,10.13
47:00.3,10.07
52:01.8,8.4
57:03.1,9.88
02:05.9,9.3
07:05.8,18.27
12:07.0,9.1
17:06.3,14.15
22:05.9,29.12
27:05.1,10.45
32:05.2,8.63
37:05.1,8.15
42:04.5,8.8
47:04.3,8.05
52:04.8,10.57
57:05.1,12.88
02:06.7,11.38
07:06.4,11.9
12:06.8,11.6
17:06.7,13.52
22:05.7,12.15
27:05.0,9.82
32:04.3,11.4
37:03.6,11.18
42:02.8,12.8
47:02.8,8.4
52:03.7,6.72
57:05.4,9.45
02:05.1,8
07:04.2,7.15
12:04.0,8.95
17:04.8,6.6
22:04.4,6.82
27:03.6,6.87
32:02.8,6.3
37:01.9,6.5
42:02.0,5.87
47:02.1,5.97
52:01.5,6.78
57:00.9,7.93
02:01.4,6.03
07:00.8,5.55
12:01.1,6.55
17:02.0,5.7
22:03.1,5.97
27:03.3,5.47
32:03.3,5.5
37:03.1,5.75
42:03.2,4.57
47:03.1,4.1
52:03.6,4.68
57:05.5,5.45
02:05.8,4.18
07:05.6,3.37
12:04.8,3.6
17:04.9,4.15
22:05.3,4.8
27:04.7,4.37
32:04.3,4.1
37:04.3,3.6
42:04.7,3.85
47:04.6,3.93
52:04.4,3.55
57:03.9,3.1
02:04.7,3.2
07:04.0,3.37
12:03.4,3.73
17:05.4,3.42
22:04.5,3.62
27:03.9,3.73
32:04.1,3.03
37:05.5,2.7
42:08.3,3.27
47:08.5,2.9
52:08.0,2.5
57:07.1,2.57
02:11.3,3.57
07:11.3,4
12:11.2,2.57
17:10.4,3.03
22:10.6,2.6
27:10.2,3
32:10.5,2.5
37:10.0,2.77
42:11.0,2.7
47:10.6,3.23
52:11.7,3.27
57:11.4,2.47
02:11.4,1.97
07:11.2,2.33
12:10.3,2.5
17:09.4,2.4
22:08.7,2.1
27:08.1,2.17
32:07.6,2.23
37:07.9,2.4
42:07.0,2.07
47:06.6,2.7
52:07.2,2.1
57:05.6,3
02:07.1,2.3
07:06.6,2.33
12:05.7,2.5
17:07.3,2.4
22:06.4,2.5
27:05.7,2.63
32:04.8,2.4
37:04.4,2.2
42:03.6,2.83
47:03.0,2.4
52:03.0,2.47
57:03.6,2.03
02:03.9,3.1
07:04.5,2.7
12:05.8,2.47
17:06.3,2.6
22:07.0,3.1
27:07.7,2.3
32:09.3,3.8
37:09.8,2.9
42:09.4,2.33
47:08.8,2.57
52:09.2,2.37
57:09.0,2.9
02:09.1,2.57
07:08.6,3.77
12:07.7,3.33
17:08.3,3.2
22:07.3,4.37
27:07.0,4.67
32:07.4,4.6
37:07.4,4.8
42:07.3,5.43
47:07.7,6
52:12.2,6
57:12.6,5.7
02:12.8,6.37
07:12.7,8
12:13.1,6.3
17:13.3,5.1
22:13.9,6.47
27:14.8,6.37
32:14.2,6
37:14.2,6.97
42:13.3,5.87
47:12.5,6.9
52:12.4,7.4
57:12.7,10.37
02:11.7,9.6
07:13.4,8.67
12:12.7,7.23
17:12.2,7.1
22:11.7,6.13
27:11.1,7.77
32:11.6,8.63
37:10.1,6.57
42:10.4,7.53
47:09.8,8.83
52:09.9,8.3
57:10.8,8
02:11.4,8.6
07:13.3,7.93
12:13.5,8.7
17:14.9,7.37
22:15.1,7.05
27:15.6,5.5
32:16.7,8.02
37:17.4,5.27
42:16.6,5.2
47:19.0,5.47
52:18.1,5
57:18.0,3.37
02:18.3,3.35
07:18.4,3.15
12:18.4,4.93
17:17.5,4.93
22:16.6,6.45
27:15.6,6.15
32:14.7,6.25
37:13.7,6.4
42:13.5,5.7
47:12.6,6.25
52:11.7,5.6
57:11.8,6.12
02:12.4,5.97
07:12.1,5.62
12:11.4,5.7
17:30.2,7.78
22:29.6,5.75
27:28.8,6.2
32:32.1,5.75
37:32.8,6.03
42:32.6,6.55
47:32.5,6.55
52:34.7,6.28
57:39.0,7.35
02:40.1,7.2
07:39.1,5.65
12:39.1,5.18
17:38.5,4.93
22:38.4,6.72
27:38.4,4.28
32:37.4,4.87
37:38.5,5.57
42:38.8,4.72
47:44.2,3.6
52:43.2,4.15
57:42.4,5.53
02:41.4,4.2
07:40.6,3.58
12:40.3,4.2
17:40.2,3.72
22:40.2,4.32
27:39.3,4.43
32:38.3,4.15
37:38.3,4.28
42:37.7,3.65
47:37.4,3.9
52:36.8,3.87
57:38.7,4.87
02:41.3,4.3
07:41.2,3.97
12:40.2,5.1
17:39.8,4.87
22:38.8,4.97
27:37.8,4.15
32:36.9,4.47
37:38.2,4.53
42:37.2,3.72
47:37.1,4.65
52:37.2,4.95
57:38.8,4.82
02:38.2,5.53
07:37.3,5.3
12:36.8,4.18
17:35.7,3.8
22:34.8,4.25
27:34.8,3.95
32:33.8,3.17
37:33.8,3.92
42:33.7,4.93
47:32.8,3.92
52:32.9,4.72
57:31.4,4.68
02:31.2,3.8
07:30.5,3.7
12:30.3,3.08
17:30.1,3.17
22:30.6,3.1
27:29.9,3.08
32:30.1,3.8
37:30.3,4
42:29.6,3.6
47:28.8,3.45
52:30.0,2.6
57:36.0,2.7
02:37.0,2.8
07:36.2,3.1
12:37.0,3.97
17:40.1,2.78
22:40.2,3.6
27:41.7,2.75
32:41.3,3.3
37:51.3,2.6
42:51.6,21.87
47:50.7,2.55
52:54.9,3.37
58:00.8,4.45
03:06.2,2.7
08:06.6,5.05
13:04.8,3.5
18:03.2,3.58
23:02.3,3.6
28:31.7,2.7
33:32.1,2.85
38:30.5,6.57
43:30.2,5.5
48:30.3,3.67
53:29.7,6.78
58:29.6,4.07
03:28.8,3.15
08:28.1,3.97
13:28.7,4.45
18:27.9,4.97
23:27.6,5.75
28:27.8,6.28
33:27.1,6.22
38:30.2,7.03
43:34.1,21.92
48:34.1,14.68
53:35.4,8.2
58:35.8,38.28
03:38.1,12.98
08:38.3,10.02
13:37.6,13.25
18:37.1,18.37
23:38.2,10.3
28:37.5,21.55
33:38.0,52.4
38:37.6,15.27
43:36.7,30.65
48:36.0,14.7
53:35.1,13.05
58:36.0,10.57
03:35.5,16.95
08:34.8,11.85
13:34.6,15.95
18:35.0,10.68
23:34.8,9.93
28:36.2,7.2
33:34.7,6.2
38:34.2,8.5
43:33.2,9.88
48:32.6,18.37
53:31.1,16.2
58:30.2,8.68
03:29.5,13.27
08:28.6,12.18
13:29.1,11.75
18:29.1,11.45
23:28.2,13.43
28:28.3,9.7
33:27.4,9.27
38:26.8,16.1
43:26.1,11.38
48:24.5,11.43
53:23.8,7.68
58:22.2,6.35
03:21.5,7.8
08:20.1,6.85
13:20.4,7.53
18:21.1,7.32
23:21.3,7.37
28:20.4,8.63
33:18.8,6.47
38:19.7,6.3
43:20.4,7.05
48:22.5,5.65
53:23.2,7.07
58:24.0,6.33
03:23.9,6.97
08:24.7,6.8
13:24.1,7.87
18:23.3,9.9
23:21.6,11.4
28:21.4,10.07
33:20.5,9.93
38:20.9,9.4
43:20.8,7.9
48:20.3,7.27
53:20.3,8.03
58:19.7,6.93
03:20.6,6.03
08:19.8,6.77
13:20.2,6.67
18:20.4,5.82
23:19.7,5
28:19.6,5.7
33:18.9,4.7
38:18.8,4.5
43:18.7,3.83
48:18.1,3.5
53:18.0,3.97
58:17.9,2.93
03:17.6,3.3
08:17.0,4.1
13:16.9,3.5
18:16.7,3.17
23:15.0,3.57
28:14.2,4
33:14.0,3.37
38:15.1,4.2
43:16.3,3.07
48:14.7,3.9
53:13.8,3.2
58:13.9,3.1
03:14.8,3.1
08:14.5,3.33
13:14.5,3.1
18:14.4,3.5
23:14.4,4.6
28:16.6,3.57
33:16.2,3.9
38:14.8,2.93
43:13.9,3.33
48:12.9,3.4
53:11.9,3.97
58:10.9,3.47
03:09.9,6.67
08:09.7,10.83
13:10.7,10.17
18:15.5,8.8
23:25.5,7.27
28:36.1,7
33:36.4,6.3
38:36.2,6.7
43:36.4,5.73
48:36.3,6.1
53:35.5,6.37
58:34.5,6.1
03:33.5,7.13
08:33.0,5.5
13:32.1,4.6
18:31.3,3.9
23:34.0,3.2
28:35.2,3.9
33:35.1,4.53
38:34.6,4.7
43:35.6,3.07
48:35.0,4.2
53:35.8,3.83
58:37.1,3.6
03:37.1,4.6
08:37.8,3.57
13:37.8,3.5
18:36.8,3.7
23:35.8,2.8
28:35.4,2.97
33:35.8,2.17
38:36.1,2.7
43:36.3,3.27
48:36.3,3.13
53:35.1,2.73
58:32.9,3.13
03:31.7,3.07
08:29.9,3.7
13:29.7,3.07
18:28.2,3.93
23:25.9,3.4
28:24.7,3.03
33:26.1,4.73
38:23.5,3.77
43:21.0,3.47
48:19.2,4.4
53:16.6,3.47
58:16.5,3.17
03:14.8,3.2
08:14.6,4.17
13:14.5,3.63
18:14.3,4.4
23:13.7,3.23
28:13.3,3.43
33:13.7,3.43
38:14.0,3.8
43:13.4,4.53
48:14.6,5.5
53:13.8,4.67
58:13.1,4.33
03:13.4,3.73
08:14.3,4.6
13:16.5,5
18:18.0,4
23:19.0,4
28:32.0,3.1
33:36.0,6.33
38:36.7,5.87
43:39.9,5.37
48:40.8,4.2
53:40.1,6.3
58:41.1,4.93
03:41.5,10.57
08:41.2,6.67
13:42.2,4.7
18:42.2,6.47
23:42.1,4.97
28:41.6,5.2
33:41.6,5.13
38:41.4,5.17
43:43.7,5.73
48:44.2,7.1
53:43.5,6.5
58:42.6,7.57
03:42.6,6.93
08:42.8,8.02
13:43.7,8.32
18:44.4,12.4
23:44.6,10.55
28:45.2,11.63
33:48.3,11.43
38:48.2,10.73
43:50.0,10.3
48:50.5,14
53:51.0,13.8
58:51.9,12.13
03:52.6,13.3
08:52.8,12.15
13:52.7,11.48
18:54.8,9.3
23:54.0,8.88
28:54.9,10.07
33:56.0,11.63
38:56.9,11.23
43:57.9,10.18
48:59.1,8.13
54:11.0,7.1
59:10.2,7.8
04:09.3,7.75
09:08.9,7.62
14:08.0,6.82
19:13.0,7.78
24:47.0,9.05
29:46.8,19.5
34:47.1,9.45
39:46.3,5.82
44:46.1,11
49:45.9,13.1
54:45.8,10.52
59:45.0,17.02
04:44.3,11.15
09:43.4,60.3
14:43.2,10.27
19:43.8,23.33
24:51.2,7.03
29:50.3,8.2
34:49.4,7.97
39:49.6,8.73
44:47.9,12.6
49:47.8,8.52
54:46.9,6.9
59:46.0,6.47
04:45.3,6.7
09:44.4,8.1
14:43.4,6.57
19:44.0,6.7
24:44.1,6.05
29:43.5,9.15
34:43.5,10.1
39:43.3,5.7
45:04.3,5.97
50:06.0,5.45
55:06.1,6.22
00:06.4,5.32
05:07.4,6.5
10:07.4,5.07
15:07.4,4.57
20:06.7,4.2
25:07.0,5.6
30:06.1,4.55
35:05.2,7.12
40:08.1,4.75
45:08.1,5.35
50:08.0,4.15
55:08.3,6.65
00:08.4,5.82
05:09.2,5.28
10:09.6,8.43
15:09.3,5.22
20:08.9,5.1
25:07.6,4.43
30:06.8,4.2
35:07.0,4.87
40:06.1,3.95
45:06.7,3.92
50:07.0,3.8
55:08.1,4.82
00:08.6,3.37
05:08.5,5.12
10:09.6,6.28
15:09.5,5.6
20:09.8,5.25
25:09.4,4.5
30:07.8,3.6
35:08.2,3.5
40:07.7,3.72
45:08.8,5.25
50:08.2,4.47
55:08.4,5.7
00:07.6,5.85
05:07.6,5.5
10:06.9,21.85
15:06.1,15.6
20:08.0,21.58
25:06.5,21.1
30:06.6,26.12
35:06.6,18.12
40:08.0,31.27
45:25.2,15.07
50:33.4,17.02
55:36.2,31.62
00:58.2,15.4
08:45.5,30.15
13:45.5,22.62
18:44.9,21.17
23:52.1,21.33
29:09.9,25.77
34:10.1,19.52
39:09.9,14.48
44:09.6,10.43
49:16.6,17.7
54:20.7,21.02
59:23.7,35.05
04:27.3,17.42
09:31.9,20.52
14:36.7,11.65
19:38.8,14.23
25:02.0,17.62
30:08.2,18.35
35:12.5,18.2
40:12.5,24.37
45:17.7,12.37
50:24.5,13.98
55:38.1,13.88
00:52.5,14.07
05:53.2,11.1
10:54.0,12.45
15:55.1,9.75
21:03.5,14.35
26:03.8,15.05
31:09.8,14.32
36:12.2,11.43
41:15.9,17.7
46:19.8,11.9
51:21.3,16.35
56:22.3,20.5
01:21.8,21.8
06:29.7,20.5
11:33.8,16.75
16:34.5,17.3
21:38.7,14.27
26:39.4,15
31:41.5,13.52
36:41.0,15.3
41:41.1,15.43
46:43.3,17.8
51:43.2,17.02
56:42.4,13.07
01:40.9,9.77
06:44.5,8.23
11:42.2,7.82
16:41.6,7.7
21:50.3,7.95
26:49.5,7.72
31:51.1,6.15
36:51.6,5.23
42:01.0,6.2
47:01.4,4.43
52:01.5,4.4
57:04.0,4.43
02:03.0,4.4
07:02.1,4.47
12:01.1,3.8
17:00.3,4.1
22:00.1,4
26:59.2,3.9
31:59.1,4.67
36:58.9,3.47
41:58.1,3.53
46:56.4,3.53
51:59.1,3.27
56:59.3,3.25
01:59.5,2.9
06:58.8,3.2
12:06.3,4.4
17:06.7,3.57
22:40.1,7.1
27:41.2,10.27
32:42.9,9.7
37:42.8,10.23
42:42.9,10.17
47:42.3,8.7
52:43.8,8.03
57:43.2,7.77
02:47.4,8.4
07:50.9,8.57
12:54.3,11.13
17:56.0,13.73
22:56.5,9.17
27:57.7,8.47
32:56.0,7.5
37:55.1,8.53
42:53.8,9.07
47:54.6,10.23
52:55.5,10.47
57:56.6,9.2
02:55.8,9.7
07:55.0,9.2
12:53.6,8.23
17:52.9,9.27
22:52.1,9.43
28:00.8,12.9
33:00.2,15.33
37:59.5,11.2
42:58.1,13
47:57.7,13.73
53:16.1,18.87
58:32.0,17.6
03:31.2,13.63
08:31.9,15.03
13:34.8,14.9
18:34.2,15.17
23:35.9,14.87
28:37.3,13.53
33:37.3,12.53
38:36.5,10.97
43:36.7,12.23
48:37.1,13.67
53:37.2,11
58:36.3,9.47
03:35.7,15
08:34.8,12.93
13:34.6,11.93
18:40.8,17.47
23:52.9,16.77
28:52.8,14.2
33:56.9,15.6
59:43.7,13.43
04:45.7,14.83
10:08.7,18.77
00:29.2,26.03
44:53.6,5.77
39:10.9,4.07
44:13.7,4.4
49:21.0,5.77
00:36.7,18.15
05:37.1,20
10:44.0,6.83
15:51.8,1.8
20:50.2,1.9
25:57.1,3.9
31:03.0,16.03
36:09.0,8.47
41:33.9,3.5
46:39.2,8.3
52:04.5,9.52
00:08.7,5.8
08:03.7,9.48
22:10.4,6.95
27:12.0,6.78
32:14.1,6.9
37:13.5,7.12
42:14.2,7.05
47:13.4,8.95
52:16.8,9.35
57:15.4,8.1
02:15.1,6.25
07:14.2,6.15
12:13.5,6.05
17:13.4,6.45
22:13.6,4.65
27:13.7,4.28
32:13.1,3
37:12.3,3.58
42:12.2,2.95
47:11.4,4.12
52:10.6,8.43
57:09.7,2.53
02:10.0,2.92
07:10.1,2.9
12:09.1,3.12
17:09.4,3.4
22:08.5,3.55
27:07.8,3.5
32:08.4,5.47
37:07.4,3.42
42:06.5,10.7
47:06.1,2.6
52:05.1,2.85
57:04.3,2.2
02:04.3,4.72
07:03.4,3.1
12:03.4,3.05
17:03.2,2.45
22:02.3,1.62
27:01.6,2.4
32:01.6,2.15
37:01.0,3.08
42:00.1,2.6
46:59.4,1.3
51:59.2,2.53
56:59.3,4.35
01:58.7,5.05
06:57.7,2.12
11:57.0,2.28
16:56.0,1.23
22:01.5,2.8
27:00.5,2.42
31:59.6,2.42
36:57.9,3.7
41:57.0,3.67
46:56.7,2.45
51:55.9,5.43
56:55.0,2.1
01:54.8,1.85
06:54.0,2.7
11:53.3,4.25
16:52.4,2.8
21:52.3,1.98
26:52.5,3.22
31:52.4,1.98
36:51.6,3.1
41:51.8,3.92
47:07.5,4.25
52:21.2,6.85
57:21.4,18.33
02:21.6,6.35
07:20.7,7.65
12:22.8,42.85
17:24.9,8.77
22:24.1,5.03
27:23.2,11.95
32:22.3,11.02
37:21.4,14.8
42:21.4,5.12
47:22.7,6.82
52:22.4,21.37
57:22.4,13.02
02:21.8,4.78
07:20.8,16.35
12:20.1,14.93
17:20.1,23.45
22:19.4,7.65
27:21.1,8.18
32:20.5,24.85
37:19.8,7.87
42:21.5,14.2
47:20.7,5.87
52:19.8,10.52
57:19.3,4.2
02:18.5,4.82
07:18.0,6.15
12:18.0,4.28
17:17.2,5.3
22:17.0,10.52
27:16.6,6
32:16.5,8.63
37:15.7,52.3
42:14.4,15.9
47:13.7,29.02
52:12.1,13
57:11.3,22.4
02:11.3,28.98
07:10.3,16.1
12:10.7,42.67
17:09.8,31.25
22:08.9,20.25
27:09.9,11.23
32:09.0,14.98
37:08.2,11.27
42:08.1,18.85
47:08.1,7.62
52:07.2,16.58
57:07.9,24.9
02:05.6,12.05
07:04.8,15.6
12:04.7,17.85
17:04.7,11.3
22:03.9,8.88
27:03.0,7.28
32:03.1,8.32
37:03.0,9.98
42:02.4,6.32
47:02.7,9.73
52:02.2,11.27
57:01.5,8.45
02:01.3,4.82
06:59.7,7.9
11:59.8,7.43
16:59.0,7.8
21:58.9,7.35
26:58.7,6.65
31:57.8,4.7
36:57.8,4.85
41:57.6,5.55
46:57.9,5.47
51:59.1,6.57
56:59.1,4.45
01:58.1,4.12
06:57.4,4.3
11:56.5,3.97
16:56.7,4.2
21:55.9,3.3
26:56.2,3.65
31:56.4,3.42
36:57.4,4.47
41:56.8,3.87
46:56.8,2.9
51:56.8,2.9
56:56.0,4
01:55.1,4.2
06:55.1,3.8
11:54.9,5.43
16:54.0,4.75
21:53.2,4.9
26:53.9,3.3
31:53.8,2.58
36:53.2,2.95
41:55.2,2.6
46:54.6,2.5
51:55.3,2
56:55.4,2.72
01:55.3,2
06:54.6,2.08
11:54.4,1.87
17:03.0,1.6
22:02.5,1.58
27:01.7,1.75
32:00.8,1.6
37:00.1,1.6
41:59.3,4.8
46:59.2,1.98
51:58.2,2.33
56:57.4,1.9
01:56.6,2.3
06:58.6,2.03
11:57.7,2.2
16:56.8,3.1
21:57.5,2.47
26:57.2,3.55
31:57.2,3.45
36:56.6,4.75
41:56.0,4.78
46:56.3,7.78
51:55.5,7.43
56:56.0,6.7
01:56.9,4.68
06:56.3,2.17
11:55.3,1.7
16:55.1,2.2
21:55.3,2.37
26:54.4,1.5
31:53.4,1.75
36:52.6,2
41:51.9,1.8
46:51.8,1.9
51:50.9,2.4
56:50.1,2.6
01:50.8,2.57
06:49.9,2.23
11:50.2,2.22
16:49.3,2.17
21:49.3,2
26:48.4,2.1
31:48.1,2.9
36:47.2,1.9
41:47.2,2
46:46.6,2.4
51:45.6,2.9
56:46.1,3.3
01:46.2,3.3
06:45.2,3.77
11:44.5,3.13
16:42.8,4.6
21:41.9,3.75
26:46.0,4.17
31:48.6,5.2
36:47.9,5.6
41:47.0,5.77
46:47.1,7.8
51:47.1,6.37
56:46.9,8.23
01:45.8,10.1
06:50.5,9.37
11:49.2,10.47
16:48.4,9.7
21:48.2,8.53
26:47.4,4.4
31:46.3,3.8
36:44.6,4
41:43.1,4.07
46:42.1,4.73
51:42.1,5.2
56:41.1,4.23
01:41.5,4.07
06:40.6,5.5
11:42.1,4.2
16:43.1,4.63
21:41.5,6.3
26:42.8,8.1
31:43.7,7.6
36:42.3,7.43
41:42.4,7.4
46:40.7,7.5
51:40.6,8.47
56:40.4,7.73
01:39.5,9.4
06:39.3,9.33
11:38.5,8.63
16:37.8,6.93
21:37.1,6.33
26:37.6,4.2
31:37.5,4.57
36:36.5,4.33
41:36.3,4.3
46:35.4,4.6
51:34.5,3.6
56:34.1,4.1
01:34.6,3.6
06:34.2,4.8
11:33.9,5.43
16:33.9,7.23
21:34.0,13.17
26:33.0,4.67
31:32.1,5.3
36:33.7,5.6
41:34.3,4.9
46:33.6,6.85
51:32.7,7.2
56:32.7,9.77
01:31.8,7.18
06:32.3,5.05
11:32.1,6.37
16:31.2,5.97
21:30.5,6.12
26:29.7,10.2
31:28.8,12.88
36:28.2,13.85
41:28.2,13.18
46:27.3,11.82
51:26.5,11.75
56:25.6,8.7
01:25.1,8.9
06:24.0,10.25
11:23.1,8.63
16:22.2,11.7
21:22.0,16.12
26:20.3,17
31:19.3,15.63
36:18.4,11.93
41:18.9,14.52
46:17.9,17.12
51:18.4,14.95
56:17.5,17.15
01:16.6,10.77
06:15.7,11.88
11:14.7,14.87
16:13.8,16.62
21:12.9,15.3
26:13.0,10.63
31:12.0,10.9
36:11.0,10.2
41:10.1,7.7
46:10.0,7.37
51:09.1,7.4
56:08.5,6.35
01:06.7,8.4
06:05.7,7.15
11:05.4,5.1
16:04.5,6.2
21:03.7,4.32
26:03.6,4.85
31:05.0,4.85
36:04.8,5.95
41:09.5,5.8
46:40.7,4.8
51:39.9,5.47
56:38.3,7.32
01:37.4,4.6
06:35.9,4.72
11:34.9,4.62
16:34.3,4.6
21:33.4,4.7
26:32.4,3.8
31:31.5,4.97
36:31.2,3.67
41:30.5,3.6
46:30.4,5.43
51:30.3,4.25
56:30.1,3.65
01:29.9,4.5
06:28.9,4.2
11:28.1,3.9
16:27.1,5.32
21:26.1,5.47
26:25.1,4.43
31:24.1,4.25
36:23.8,5.1
41:22.9,4.45
46:21.8,4.35
51:20.9,4.6
56:19.9,4.37
01:19.0,4.62
06:18.0,5.22
11:17.8,4.4
16:17.0,4.97
21:16.8,5.85
26:16.6,5.8
31:16.7,5.57
36:15.8,17.62
41:14.8,10.02
46:14.7,6.15
51:14.5,8.32
56:13.5,9.3
01:12.5,13.05
06:12.3,7.15
11:11.4,5.35
16:09.7,8.32
21:08.7,11.2
26:07.0,11.3
31:07.6,7.95
36:07.4,10.75
41:06.5,4.5
46:05.6,3.53
51:05.0,4.57
56:04.0,4.3
01:03.2,4.22
06:02.1,4.12
11:01.2,3.3
16:00.9,3.33
20:59.9,4
25:59.0,6.32
30:59.4,5.8
35:59.3,5.12
41:00.3,4.32
45:59.4,4.28
50:58.5,5.5
55:57.4,2.92
00:58.4,5.45
05:57.6,6.47
10:57.7,5.35
15:56.8,5.7
20:55.9,4.3
25:55.1,6.55
30:53.5,10.05
35:52.8,12.57
40:52.6,8.1
45:51.7,8.85
50:52.6,7.53
55:51.8,6.43
00:51.7,8.05
05:52.5,5.5
10:51.8,8.68
15:51.7,9.65
20:51.7,10.95
25:50.8,10.35
30:49.8,9.7
35:49.0,13.85
40:49.3,15.18
45:48.5,20.83
50:48.4,26.27
55:47.6,20.83
00:47.6,18.27
05:46.7,24.15
10:46.6,13.02
15:47.2,10.85
20:48.8,7.5
25:48.9,7.82
30:48.9,6.2
35:48.2,6.62
40:49.2,6.35
45:50.2,7.35
50:50.5,7.93
55:49.8,29.23
00:48.9,14.18
05:47.3,8.65
10:47.7,9.52
15:49.0,8.8
20:49.8,6.53
25:51.3,5.5
30:50.4,5.97
35:49.8,4.37
40:48.6,5.2
45:48.1,5.95
50:47.2,5.3
55:46.3,5.12
00:46.7,6.2
05:46.5,6.37
10:45.7,6.18
15:45.5,5.35
20:44.6,5.37
25:43.1,6.53
30:42.3,9.5
35:41.9,7.1
40:42.8,5.57
45:43.5,5.03
50:42.7,4.1
55:42.5,4.6
00:42.3,3.92
05:42.3,4.18
10:41.4,4.32
15:40.6,3.67
20:39.9,4.22
25:39.8,4.25
30:40.2,4.6
35:40.2,3.45
40:39.1,3.1
45:38.1,3.5
50:37.0,3.5
55:36.1,3.37
00:35.9,4.05
05:34.9,3.42
10:34.7,2.87
15:33.8,2.7
20:33.6,2.5
25:33.3,2.37
30:32.3,2.75
35:31.3,2.43
40:30.3,2.53
45:30.0,2.97
50:29.8,2.5
55:29.0,2.43
00:28.0,2.57
05:27.0,2.43
10:25.9,2.2
15:24.9,2
20:24.0,3.3
25:22.9,2.1
30:22.9,1.93
35:21.8,2.17
40:20.8,2.13
